gene_id,gene_symbol,major_class,subcategory,functional_label,heatmap_row_label,shared_across_classes,TMEM94_required,raw_gene_id,raw_gene_symbol,mapping_method,filter_status,N1,N3,N4,N5,N6,N7,N8,N9,N10,O1,O2,O3,O5,O6,O7,O8,O9,O10,D1,D2,D3,D5,D6,D7,D8S,HF1,HF2,HF3,HF4,HF5,HF6,HF7,HF8,HF9,HF10
ENSG00000143153,ATP1B1,Potassium channels; Sodium channels,Na⁺/K⁺ pump,Na⁺/K⁺-ATPase β1,ATP1B1 | Na⁺/K⁺-ATPase β1,Yes,No,ENSG00000143153,ATP1B1,gene_id,retained,0.10973281,0.20400085,0.20949871,-0.16346588,-0.01120523,-0.56598736,-0.55468154,0.38457808,0.38752957,-0.08112218,0.19682418,0.24193355,0.21296032,0.11621486,0.47250912,-0.11379966,0.40672017,0.42472666,0.11774107,0.63854694,0.00263681,-0.34372526,0.42015270,0.29826998,0.12056658,-0.28854245,0.24740898,-0.45336000,0.02165753,-0.11274838,-0.14522356,-1.15367055,0.29223279,-0.41227184,-0.42011966
ENSG00000266964,FXYD1,Potassium channels; Sodium channels,Na⁺/K⁺ pump,Phospholemman (cardiac NKA regulator); Phospholemman,FXYD1 | Phospholemman (cardiac NKA regulator); Phospholemman,Yes,No,ENSG00000266964,FXYD1,gene_id,retained,-0.51692493,0.52888293,0.14905715,0.11388642,-0.38168296,-0.13726202,0.16860376,-0.34630890,0.42174854,0.20366272,-0.51643165,-0.24476988,-0.43010595,-0.01170918,-1.40895534,-1.24322006,-0.62108628,-1.13302581,-0.52152589,-0.94282303,-0.98708286,0.55833956,-0.37504896,-0.90190862,-1.53425840,-0.02703695,0.32129031,-1.99752637,-0.19040140,-0.02699145,-0.05494537,-0.85380109,-0.37843942,-0.03613962,-0.04130861
ENSG00000119121,TRPM6,Magnesium channels,Plasma membrane Mg²⁺ uptake,TRPM6 (intestinal/renal Mg²⁺ uptake + kinase),TRPM6 | TRPM6 (intestinal/renal Mg²⁺ uptake + kinase),No,No,ENSG00000119121,TRPM6,gene_id,retained,-1.19084354,0.49152802,-0.24557770,0.40520239,0.40650419,1.88798294,-1.25113137,-0.10710495,-0.39655997,0.24094661,-0.41094940,-1.16560323,-0.47599334,0.17163204,1.48481056,1.75437386,0.36640968,-0.64728776,-0.26255869,-0.10925789,1.08473433,0.39311755,-1.10049787,-0.97972417,-0.44812780,-0.02113387,0.58364611,-0.53008913,-5.01812535,-0.50609388,0.00810161,1.50047720,-0.59102688,-0.12921184,0.62213091
ENSG00000102158,MAGT1,Magnesium channels,Plasma membrane Mg²⁺ uptake,Magnesium transporter 1,MAGT1 | Magnesium transporter 1,No,No,ENSG00000102158,MAGT1,gene_id,retained,-0.20931823,0.07498683,0.16497756,-0.03840692,0.06730549,0.07266255,-0.01697694,-0.20624010,0.09100976,-0.01402285,0.20261823,0.02642478,0.15275342,0.38599578,0.08155261,0.05074748,-0.08525809,0.48130189,0.30383443,0.34526153,0.09786409,-0.09219101,0.47326223,-0.17699215,-0.01219785,-0.41922237,-0.05530023,0.15291705,0.08036768,0.02089326,0.11070571,-0.13055527,-0.26611311,0.10590277,-0.15807605
ENSG00000119946,CNNM1,Magnesium channels,Plasma membrane Mg²⁺ uptake,CNNM1 (cyclin M1),CNNM1 | CNNM1 (cyclin M1),No,No,ENSG00000119946,CNNM1,gene_id,retained,0.22219865,0.78257968,-1.15446360,0.16113229,0.97154947,-1.19722574,1.50586522,-0.38211876,-0.90951721,0.14497515,-3.52146916,1.55000173,0.01951101,1.02828088,2.35570333,0.56407502,1.21757298,1.01729320,-1.65687143,-0.38427169,0.62330740,1.06919415,0.94057554,1.37673449,1.78205033,0.43497704,1.12995483,-3.02393754,2.00962669,-1.01905111,1.20701900,0.07480029,1.21794399,1.64640043,0.18102397
ENSG00000148842,CNNM2,Magnesium channels,Plasma membrane Mg²⁺ uptake,CNNM2 (renal Mg²⁺ reabsorption),CNNM2 | CNNM2 (renal Mg²⁺ reabsorption),No,No,ENSG00000148842,CNNM2,gene_id,retained,0.47589003,-0.03682609,-0.72242521,0.36786792,-0.63058925,0.46408161,0.15885406,-0.19235621,0.11550314,0.00516738,0.46176628,-0.35799735,0.16418567,0.01381467,-0.22954545,-0.08676363,-0.01178444,0.34011336,-0.35872229,0.57753891,-0.59880027,0.18125613,-0.06617570,-0.29007366,0.04800561,-0.23682461,-0.63964064,0.06444799,-0.09497877,0.28438263,0.11826718,1.47133076,0.08419219,0.63433886,-0.16608370
ENSG00000168763,CNNM3,Magnesium channels,Plasma membrane Mg²⁺ uptake,CNNM3,CNNM3 | CNNM3,No,No,ENSG00000168763,CNNM3,gene_id,retained,0.44043451,-0.14616482,-0.33320723,0.29240419,0.01603469,0.21742807,-0.26835012,-0.29263142,0.07405213,0.00519562,-0.14450289,0.05890103,0.15856821,0.33757016,-0.72644166,0.03772205,-0.48684907,-0.63126613,-0.22933632,-0.04411038,-0.77804558,0.17785125,0.52621107,-0.46601571,0.17076934,-0.31592436,-0.80847873,-0.00717160,-0.08594224,0.35891093,-0.10712129,-0.48245496,0.13766842,-0.03325371,0.11253834
ENSG00000158158,CNNM4,Magnesium channels,Plasma membrane Mg²⁺ uptake,CNNM4 (intestinal/renal),CNNM4 | CNNM4 (intestinal/renal),No,No,ENSG00000158158,CNNM4,gene_id,retained,-0.27350643,-0.41363911,0.37508712,-0.65718716,0.06533331,0.34628103,-0.48407036,0.48864315,0.55305844,-0.73648690,-0.26993058,0.42663851,0.04145577,-0.07760230,-0.49988485,0.10450697,-0.24757150,-0.75362459,0.19246328,-0.81887696,0.03035194,0.22514988,-0.40650991,-0.09757648,-0.46734048,-0.10854507,0.66249282,0.45340545,0.66099485,1.03642234,0.04655167,-0.58341583,0.30242418,1.01563542,0.50270207
ENSG00000170113,NIPA1,Magnesium channels,Plasma membrane Mg²⁺ uptake,NIPA1 (Mg²⁺ transporter),NIPA1 | NIPA1 (Mg²⁺ transporter),No,No,ENSG00000170113,NIPA1,gene_id,retained,-0.03865998,0.23555382,0.18943620,0.01782760,-0.15557653,-0.08317948,0.05791013,0.19462015,-0.41793191,0.08237915,0.24255939,0.02473530,0.00325823,-0.10791237,0.00498628,0.21022706,-0.39497985,0.37315292,0.17230856,0.18077357,-0.09091684,0.31472044,0.43656901,-0.12668530,-0.00230332,-0.06902949,-0.11101730,0.03442773,0.05147686,-0.36466219,0.40011275,0.02781802,0.75710398,-0.05576285,-0.02332040
ENSG00000140157,NIPA2,Magnesium channels,Plasma membrane Mg²⁺ uptake,NIPA2,NIPA2 | NIPA2,No,No,ENSG00000140157,NIPA2,gene_id,retained,0.17000809,-0.12465186,0.09578723,0.02098762,-0.34551793,-0.14181961,0.05012471,0.27743792,-0.00235616,-0.23335986,0.84839522,0.40186892,-0.03692718,-0.02252346,0.66608066,-0.29406774,0.57744967,0.76492533,0.09427764,0.37660188,0.37584971,-0.31417645,0.49009075,-0.09311563,0.30374483,-0.57523296,-0.28587232,-0.41091939,0.20646424,-0.29406453,0.05753646,-0.45788556,-0.30269932,-0.06840173,-0.05278709
ENSG00000163293,NIPAL1,Magnesium channels,Plasma membrane Mg²⁺ uptake,NIPA-like 1,NIPAL1 | NIPA-like 1,No,No,ENSG00000163293,NIPAL1,gene_id,retained,0.62743463,-2.89964717,0.09876929,1.50978476,0.92932648,-0.30656293,1.25902452,0.02311723,-1.24124681,0.01969642,-0.79430508,-0.93228755,-0.42324991,-2.65394597,0.62848902,0.96931101,3.80034715,1.30223495,1.25086490,0.55147901,1.97963379,2.57396581,0.95878841,-2.86188571,-3.02216705,1.27631215,1.35461857,-2.61870155,-0.39249225,-0.61381512,1.36071622,1.98904993,0.67976351,-0.63286175,1.74380123
ENSG00000104361,NIPAL2,Magnesium channels,Plasma membrane Mg²⁺ uptake,NIPA-like 2,NIPAL2 | NIPA-like 2,No,No,ENSG00000104361,NIPAL2,gene_id,retained,0.01060778,0.11176279,-0.27039050,0.49637497,-0.06233533,-0.44499730,-0.10456606,0.09366766,0.16987598,-0.33941846,0.06546469,0.25655286,0.09535393,-0.12404837,0.12705972,0.11673897,0.19543032,-0.51695092,-0.04341258,-0.16392214,-0.49219956,-0.08966512,0.13040294,-0.36271760,0.24408793,0.44018907,-0.29608986,-0.88895580,0.23501412,-0.25856294,-0.01150682,0.28728074,-0.14862196,0.29942187,-0.02024715
ENSG00000001461,NIPAL3,Magnesium channels,Plasma membrane Mg²⁺ uptake,NIPA-like 3,NIPAL3 | NIPA-like 3,No,No,ENSG00000001461,NIPAL3,gene_id,retained,0.18030286,-0.18533293,0.18721581,0.23455114,0.03008897,-0.29994510,-0.11447508,-0.12302540,0.09061973,0.00061197,0.02275952,-0.21172229,0.11726484,-0.42579575,-0.17879939,-0.31151679,0.32487563,-0.31628825,-0.27914009,0.35656218,-0.24747090,-0.30271394,-0.25866261,-0.25993000,-0.22085970,-1.08781234,-0.87970570,-0.10433317,-0.42538686,-0.44843507,-0.22682862,-0.80229903,-0.16601372,-0.08492345,-0.40602037
ENSG00000133065,SLC41A1,Magnesium channels,Na⁺/Mg²⁺ exchange,SLC41A1 (Na⁺/Mg²⁺ exchanger),SLC41A1 | SLC41A1 (Na⁺/Mg²⁺ exchanger),No,No,ENSG00000133065,SLC41A1,gene_id,retained,0.32725438,-0.31980879,-0.27471663,-0.19891775,0.00963857,0.39191673,-0.32197029,0.00707666,0.37952712,0.18972256,-1.21129942,0.13469930,0.28424795,-0.21655936,0.24651728,-0.36208906,0.17622879,-1.41821327,0.04026204,0.47081131,-0.11515952,-0.44935447,-0.74803081,0.11328380,-0.49240175,-0.99887405,-0.73933405,-0.29660636,-0.11865031,-0.82514058,-0.25339816,-1.28242942,0.25912624,-0.37013255,-0.72837750
ENSG00000136052,SLC41A2,Magnesium channels,Na⁺/Mg²⁺ exchange,SLC41A2 (Mg²⁺ transporter),SLC41A2 | SLC41A2 (Mg²⁺ transporter),No,No,ENSG00000136052,SLC41A2,gene_id,retained,1.04814270,-0.59952925,-0.03407219,0.44237772,0.58194044,-1.26125890,-0.89876333,0.71673949,0.00442333,0.06742719,2.33227659,0.73395827,0.66299967,0.42110539,2.01708490,0.58493076,1.91527332,2.08279285,-1.63601569,1.79373044,0.49977323,-0.32826275,1.46749295,-1.66130346,1.76909135,1.15347205,0.40573992,-0.08251626,1.44762145,1.40390307,1.24426917,2.46744464,0.70645185,0.71677630,1.24097952
ENSG00000124532,MRS2,Magnesium channels,Mitochondrial Mg²⁺,Mitochondrial Mg²⁺ uniporter (inner membrane),MRS2 | Mitochondrial Mg²⁺ uniporter (inner membrane),No,No,ENSG00000124532,MRS2,gene_id,retained,-0.13491016,-0.29835048,0.39340209,-0.08543231,0.31361097,-0.00562879,-0.47627023,0.45689068,-0.16331177,-0.45257559,-0.54051060,-0.13978876,0.16072351,-0.09163144,-0.00231035,0.23030797,-0.15515955,-0.92879792,-0.04785547,-0.14789443,0.09056108,-0.25750461,-0.78806744,-0.03900848,-0.26602924,-0.44247723,-0.47916101,0.14370375,-0.06958306,-0.10688125,-0.23673100,-0.75368501,-0.29548850,-0.24191622,-0.34087146
ENSG00000114544,SLC41A3,Magnesium channels,Mitochondrial Mg²⁺,Mitochondrial Mg²⁺ efflux,SLC41A3 | Mitochondrial Mg²⁺ efflux,No,No,ENSG00000114544,SLC41A3,gene_id,retained,-0.35064339,-0.33332923,0.23946607,0.11463415,0.16828876,0.01835513,-0.33379775,0.43887550,0.03815075,-0.01894987,-0.04901699,0.04582720,0.22417262,-0.00749745,-0.44794610,-0.43241370,-0.31322163,-0.33912630,-0.22110066,-0.30995410,-0.06514758,0.06254825,-0.22777354,-0.28676634,-0.23020228,-0.25581388,-0.30402495,-0.51909855,-0.24166730,-0.57124306,-0.56897633,-0.07034967,-0.40660171,-0.53805974,-0.38129221
ENSG00000116688,MFN2,Magnesium channels,Mitochondrial Mg²⁺,Mitofusin 2 (Mg²⁺ flux modulator at MAM),MFN2 | Mitofusin 2 (Mg²⁺ flux modulator at MAM),No,No,ENSG00000116688,MFN2,gene_id,retained,-0.12506576,-0.30773311,0.12301623,-0.39065124,-0.11605177,0.65555295,0.21570541,-0.25054296,0.19577025,-0.19953681,-0.05814715,0.39311943,0.43697818,-0.11647353,-0.25263838,0.17135295,0.19412422,-0.42631406,0.24306135,0.06756118,0.22953381,0.73258063,0.07848222,0.11637247,-0.00782144,-0.31155136,0.31603355,1.02410201,0.45900987,0.69379623,0.39338001,-0.55576894,0.30267919,0.21137944,0.39553611
ENSG00000177728,TMEM94,Magnesium channels,ER magnesium import,ER magnesium import,TMEM94 | ER magnesium import,No,Yes,ENSG00000177728,TMEM94,gene_id,retained,0.02621260,-0.10116216,-0.35938737,-0.02564993,0.02354115,0.46146374,0.23778068,-0.09546530,-0.16733341,-0.09793194,-0.37932179,-0.09708333,0.01644573,-0.39701191,-0.40932103,-0.19647445,-0.14486331,-0.66095799,-0.14550939,-0.26760289,-0.09357504,0.02135446,-0.23178860,-0.00107638,-0.28288378,0.06768374,-0.09330830,0.22787775,0.27805969,0.20712694,0.11663379,-0.26271134,0.03352686,0.16992243,0.05619648
ENSG00000183873,SCN5A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,"Nav1.5 (main cardiac Na⁺ channel, LQT3, Brugada)","SCN5A | Nav1.5 (main cardiac Na⁺ channel, LQT3, Brugada)",No,No,ENSG00000183873,SCN5A,gene_id,retained,0.29148349,-0.47371980,0.23101097,0.18186256,-0.10921467,-0.38807669,-0.57899864,0.38844360,0.45720917,0.50311060,0.53807203,0.31364235,0.58801703,0.34849711,0.42108802,0.25980458,0.27185458,0.06956480,0.15603374,0.61073754,-0.31054617,-0.58489334,0.30020395,0.56636530,0.07741014,-0.51326299,-0.00466332,-0.24629881,0.48702853,0.01940259,0.21556710,-1.24252939,0.35100884,-0.19262158,-0.40023212
ENSG00000185313,SCN10A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,Nav1.8 (minor cardiac),SCN10A | Nav1.8 (minor cardiac),No,No,ENSG00000185313,SCN10A,gene_id,retained,1.84508107,0.03981263,0.42469744,1.49928524,-1.35618008,-4.26192089,-0.58085623,0.74958331,1.64049750,2.94017312,3.18697490,1.48042436,1.83473942,0.72161295,2.37995911,-0.70920675,1.44004051,4.76252692,0.87338002,1.63377360,-0.11945964,1.42596277,3.20837773,1.19956462,-1.00024508,1.67083634,0.69204236,-0.59677958,1.91893634,1.64417420,-0.09214140,-4.36840647,0.78551706,-0.88778000,0.78221132
ENSG00000196876,SCN8A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,Nav1.6 (cardiac/neuronal),SCN8A | Nav1.6 (cardiac/neuronal),No,No,ENSG00000196876,SCN8A,gene_id,retained,0.11833724,-1.45832660,0.40258634,0.91390671,-2.22628808,0.35982420,0.27486081,1.10186773,0.51323165,0.55958083,-0.18014791,1.17061681,-1.06284933,0.53739635,-0.33517424,0.67702500,0.07036149,-0.19504393,0.69987987,-0.64350979,1.25328887,-0.84853549,-1.05932264,-0.23614056,0.16917528,0.40706449,0.63907030,0.49247043,1.28983643,0.00034205,0.67820821,1.23721895,1.40415624,0.73149684,1.01745631
ENSG00000144285,SCN1A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,Nav1.1 (neuronal),SCN1A | Nav1.1 (neuronal),No,No,ENSG00000144285,SCN1A,gene_id,retained,0.00399037,-1.46310933,0.78571393,-0.49959421,-0.05174712,0.06804717,-0.16950806,0.03515724,1.29105001,-0.51575136,-3.44523008,1.67228818,0.43678701,-0.01946875,1.39606538,-1.68161399,0.36092626,-3.55032391,-1.40006009,0.03300431,0.81057780,-0.28341007,-5.39257631,0.32007931,-1.58562920,0.89624106,-0.55934084,-0.62577036,0.59217133,-0.03207936,-1.59506336,-5.87132844,-2.86424629,1.08876741,-0.47970254
ENSG00000136531,SCN2A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,Nav1.2 (neuronal),SCN2A | Nav1.2 (neuronal),No,No,ENSG00000136531,SCN2A,gene_id,retained,0.38236302,-0.49872685,0.83877826,-2.11166274,0.56269289,-1.24351225,1.44983074,1.04552592,-0.42528899,0.07381398,-0.95632096,-0.85329533,-4.04469740,-1.63153728,1.55926724,-0.12375751,-1.74709976,-1.06141478,-0.43567762,-4.44848010,-0.71843498,-4.21740668,-1.71924262,-0.99148011,-1.99975835,-0.15445179,-3.85179143,-0.74829594,1.17305877,-1.06533761,-1.16119560,-0.43245999,-0.41330502,0.30465804,-4.41369916
ENSG00000153253,SCN3A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,Nav1.3 (neuronal),SCN3A | Nav1.3 (neuronal),No,No,ENSG00000153253,SCN3A,gene_id,retained,-0.00043591,0.44044845,0.24380522,-0.31675932,-0.17267219,-1.24388263,0.14572714,0.05752747,0.84624178,0.41971527,-0.03171615,0.37402684,0.21515961,0.51154513,0.17553378,-0.14638786,-0.30762435,0.15809494,0.24195753,-0.58114316,0.69159665,-1.13315938,-0.22582840,-0.37278014,-0.06182943,-0.74027782,0.27928904,-0.00069824,-0.05132914,-1.28925135,-1.46804568,-0.43201851,0.48407454,-0.06079473,-1.25801672
ENSG00000007314,SCN4A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,Nav1.4 (skeletal),SCN4A | Nav1.4 (skeletal),No,No,ENSG00000007314,SCN4A,gene_id,retained,0.82520522,-0.14175815,-0.28256989,0.73571047,0.88829742,-1.40333454,0.50328982,-1.88368344,0.75884311,1.07412618,-0.21100244,-1.48089659,1.44509576,-0.16842922,1.75780431,1.80501411,1.84582653,-0.08373356,-0.14213430,-0.13581463,0.93284004,2.09200581,0.37189666,2.83864393,1.60170462,1.28889301,-0.26745263,-0.84538249,-0.03860245,-0.98909255,1.37200435,0.88707002,-0.14373452,0.73851546,0.65144491
ENSG00000169432,SCN9A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,Nav1.7,SCN9A | Nav1.7,No,No,ENSG00000169432,SCN9A,gene_id,retained,0.73123724,-1.42906223,0.00388791,0.53558485,-0.44541135,-0.05837041,0.17379330,0.05779548,0.43054522,-1.36361615,-0.34149484,-0.04961240,0.29060618,0.07229384,-0.18265260,-0.18875309,-0.04326864,-0.76553907,-2.12274185,-0.23780318,-0.05668782,-1.13127485,0.16950622,-1.57974586,-1.10020276,-0.82151911,-0.25345344,-1.63354343,-0.90102858,-2.22188712,-0.12044367,-0.28771274,-1.55009127,0.60053376,-0.43812571
ENSG00000168356,SCN11A,Sodium channels,Voltage-gated Na⁺ (Nav) - α subunits,Nav1.9,SCN11A | Nav1.9,No,No,ENSG00000168356,SCN11A,gene_id,retained,-0.31275938,2.18252662,-1.04787560,1.69656359,1.07813747,-2.67560024,-2.69497530,0.99194955,0.78203330,1.68040645,0.49200943,1.09099255,0.50049453,2.42822782,0.53629191,-2.29281110,-2.33119085,1.60930802,0.77164467,0.45928190,0.72989540,-0.15764158,1.39710601,1.66389474,1.66407807,0.36099280,3.61396603,0.98954106,2.66473519,2.25746189,2.45111052,3.32643863,0.87707301,0.90499152,1.84769980
ENSG00000105711,SCN1B,Sodium channels,Nav β subunits,Navβ1 (cardiac),SCN1B | Navβ1 (cardiac),No,No,ENSG00000105711,SCN1B,gene_id,retained,0.31824059,-0.15699331,0.26406265,0.06050139,-0.48662858,-0.54032511,0.18775000,0.04698731,0.30640507,0.38795696,0.65823937,0.12134099,0.60756602,0.34881459,0.25477911,-0.21113317,0.79659130,-0.84200309,-0.19070960,-0.10074340,-0.57774805,0.13033002,0.18731899,-0.49354858,1.16909751,0.47208456,-0.90127479,-0.79087013,0.21894964,-0.28644693,-0.01646071,-0.55867979,-0.62367532,-0.81725604,-0.15468977
ENSG00000149575,SCN2B,Sodium channels,Nav β subunits,Navβ2,SCN2B | Navβ2,No,No,ENSG00000149575,SCN2B,gene_id,retained,-0.31401943,0.22190856,-0.60265146,-0.32058386,-0.09049187,1.17642557,-0.31699306,-0.38782211,0.63422765,-0.77781636,-0.00838486,0.47598159,0.86050469,0.59171885,-0.81072267,0.35591115,-0.47967081,-0.05279565,0.63458541,0.35747657,-0.40984296,0.39901109,0.77864980,1.03167711,-0.14534490,0.32554952,0.80959202,1.70463633,1.08948454,1.18296753,0.75847355,0.90965377,-0.11980859,1.72142039,0.87220117
